Date,Temperature (C),Humidity (%),Precipitation (mm),Snow Depth (cm),Wind Direction (deg),Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Sunshine (min),Cloud Cover (%),Weather Code
2025-08-27 20:00:00,32.0,67,0.0,,110,13.0,,1019.0,,4,1
2025-08-27 21:00:00,32.0,63,0.0,,150,9.0,,1018.0,,4,3
2025-08-27 22:00:00,32.0,59,1.6,,140,15.0,,1018.0,,6,18
2025-08-27 23:00:00,31.0,66,0.0,,130,9.0,,1018.0,,6,3
2025-08-28 00:00:00,30.0,70,0.0,,140,7.0,,1018.0,,5,3
2025-08-28 01:00:00,29.0,79,0.0,,150,11.0,,1018.0,,7,3
2025-08-28 02:00:00,28.0,89,0.0,,140,9.0,,1018.0,,1,3
2025-08-28 03:00:00,27.0,94,0.0,,138,9.0,,1019.0,,1,1
2025-08-28 04:00:00,27.0,89,0.0,,120,6.0,,1019.0,,0,1
2025-08-28 05:00:00,26.0,94,0.0,,150,7.0,,1019.0,,0,1
2025-08-28 06:00:00,26.0,94,0.0,,142,8.3,,1019.0,,0,1
2025-08-28 07:00:00,26.0,100,0.0,,170,6.0,,1019.0,,0,1
2025-08-28 08:00:00,25.0,100,0.0,,165,4.3,,1018.0,,0,1
2025-08-28 09:00:00,25.3,93,0.0,,171,3.6,,1017.4,,0,1
2025-08-28 10:00:00,25.0,100,0.0,,200,7.0,,1018.0,,0,1
2025-08-28 11:00:00,25.1,95,0.0,,162,5.8,,1018.1,,1,1
2025-08-28 12:00:00,25.0,100,0.0,,190,6.0,,1018.0,,1,2
2025-08-28 13:00:00,28.0,89,0.0,,220,7.0,,1019.0,,0,1
2025-08-28 14:00:00,30.0,79,0.0,,230,11.0,,1019.0,,2,1
2025-08-28 15:00:00,31.0,75,0.0,,250,15.0,,1019.0,,2,2
2025-08-28 16:00:00,33.0,63,0.0,,250,17.0,14.0,1018.0,,4,2
2025-08-28 17:00:00,34.0,60,0.0,,250,13.0,13.0,1018.0,,2,2
2025-08-28 18:00:00,34.0,53,0.0,,240,13.0,13.0,1017.0,,4,1
2025-08-28 19:00:00,36.0,44,0.0,,240,13.0,,1015.0,,4,1
2025-08-28 20:00:00,35.0,47,0.0,,230,17.0,,1015.0,,4,1
2025-08-28 21:00:00,36.0,44,0.0,,220,7.0,,1014.0,,2,2
2025-08-28 22:00:00,35.0,47,0.0,,180,6.0,12.0,1014.0,,2,2
2025-08-28 23:00:00,35.0,53,0.0,,200,13.0,14.0,1013.0,,6,2
2025-08-29 00:00:00,32.0,71,0.0,,220,22.0,15.0,1013.0,,5,2
2025-08-29 01:00:00,31.0,75,0.0,,180,15.0,14.0,1014.0,,7,3
2025-08-29 02:00:00,29.0,84,0.0,,190,17.0,,1015.0,,8,3
2025-08-29 03:00:00,28.0,89,0.0,,190,19.0,,1015.0,,8,3
2025-08-29 04:00:00,28.0,89,0.0,,200,15.0,13.0,1015.0,,4,3
2025-08-29 05:00:00,27.0,89,0.0,,200,13.0,,1015.0,,2,3
2025-08-29 06:00:00,27.0,89,0.0,,200,15.0,,1016.0,,4,3
2025-08-29 07:00:00,26.0,94,0.0,,190,9.0,,1015.0,,8,3
2025-08-29 08:00:00,26.0,94,0.0,,200,9.0,,1015.0,,2,3
2025-08-29 09:00:00,26.0,94,0.0,,200,9.0,,1015.0,,2,3
2025-08-29 10:00:00,26.0,94,0.0,,200,11.0,,1015.0,,6,3
2025-08-29 11:00:00,26.0,94,0.0,,0,0.0,,1015.0,,4,3
2025-08-29 12:00:00,26.0,94,0.0,,0,0.0,,1016.0,,6,5
2025-08-29 13:00:00,28.0,89,0.0,,250,9.0,,1016.0,,0,1
2025-08-29 14:00:00,30.0,79,0.0,,250,15.0,,1016.0,,2,1
2025-08-29 15:00:00,30.0,79,0.0,,250,19.0,,1016.0,,1,2
2025-08-29 16:00:00,34.0,63,0.0,,270,13.0,,1016.0,,0,1
2025-08-29 17:00:00,34.0,56,0.0,,219,9.0,,1016.0,,1,1
2025-08-29 18:00:00,35.0,53,0.0,,240,9.0,,1015.0,,3,2
2025-08-29 19:00:00,36.0,50,0.0,,221,11.0,,1014.0,,3,2
2025-08-29 20:00:00,36.0,50,0.0,,216,6.1,,1014.0,,5,3
2025-08-29 21:00:00,28.0,84,0.0,,40,22.0,,1014.0,,8,3
2025-08-29 22:00:00,28.0,89,0.0,,91,11.9,,1014.0,,8,3
2025-08-29 23:00:00,28.0,89,0.6,,60,9.0,,1013.0,,6,8
2025-08-30 00:00:00,29.0,89,0.0,,60,6.0,,1013.0,,8,3
2025-08-30 01:00:00,28.0,89,0.0,,80,9.0,,1013.0,,8,3
2025-08-30 02:00:00,28.0,89,0.0,,110,7.0,,1013.0,,8,3
2025-08-30 03:00:00,28.0,89,0.0,,180,11.0,,1014.0,,2,3
2025-08-30 04:00:00,27.0,94,0.0,,190,9.0,,1014.0,,1,2
2025-08-30 05:00:00,27.0,94,0.0,,180,7.0,,1014.0,,5,2
2025-08-30 06:00:00,26.0,100,0.0,,180,7.0,,1014.0,,1,3
2025-08-30 07:00:00,26.0,100,0.0,,185,7.6,,1014.0,,0,2
2025-08-30 08:00:00,25.0,100,0.0,,172,6.8,,1014.0,,0,1
2025-08-30 09:00:00,25.0,100,0.0,,168,6.5,,1014.0,,2,1
2025-08-30 10:00:00,25.0,100,0.0,,155,5.4,,1014.0,,2,2
2025-08-30 11:00:00,26.0,100,0.0,,159,4.0,,1014.0,,2,2
2025-08-30 12:00:00,25.0,100,0.0,,71,2.5,,1015.0,,4,5
2025-08-30 13:00:00,27.0,100,0.0,,84,5.0,,1015.0,,6,3
2025-08-30 14:00:00,30.0,84,0.0,,270,7.0,,1015.0,,8,3
2025-08-30 15:00:00,32.0,75,0.0,,260,11.0,,1015.0,,8,3
2025-08-30 16:00:00,33.0,67,0.0,,220,13.0,,1015.0,,4,3
2025-08-30 17:00:00,34.0,56,0.0,,83,7.0,,1015.0,,1,3
2025-08-30 18:00:00,35.0,50,0.0,,61,6.0,,1014.0,,3,2
2025-08-30 19:00:00,36.0,47,0.0,,270,13.0,,1014.0,,7,2
2025-08-30 20:00:00,36.0,44,0.4,,100,7.0,,1013.0,,7,17
2025-08-30 21:00:00,35.0,50,2.8,,100,6.0,,1012.0,,8,9
2025-08-30 22:00:00,35.0,53,0.0,,140,15.0,,1013.0,,3,3
2025-08-30 23:00:00,30.0,79,0.0,,90,24.0,,1014.0,,8,2
2025-08-31 00:00:00,28.0,89,0.0,,90,19.0,,1014.0,,8,3
2025-08-31 01:00:00,28.0,84,0.0,,110,17.0,,1014.0,,8,3
2025-08-31 02:00:00,27.0,89,0.0,,110,9.0,,1014.0,,8,3
2025-08-31 03:00:00,28.0,89,0.0,,150,13.0,,1014.0,,8,3
2025-08-31 04:00:00,27.0,89,0.0,,140,9.0,,1014.0,,8,3
2025-08-31 05:00:00,26.0,94,0.0,,130,9.0,,1014.0,,8,3
2025-08-31 06:00:00,26.0,89,0.0,,110,9.0,,1014.0,,8,3
2025-08-31 07:00:00,25.0,94,0.0,,70,7.0,,1015.0,,8,3
2025-08-31 08:00:00,25.0,94,0.0,,60,11.0,,1015.0,,8,3
2025-08-31 09:00:00,25.0,100,0.6,,80,7.0,,1015.0,,6,5
2025-08-31 10:00:00,25.0,100,0.0,,80,7.0,,1015.0,,7,3
2025-08-31 11:00:00,25.0,100,0.0,,38,8.3,,1015.0,,8,3
2025-08-31 12:00:00,25.0,100,0.0,,70,7.0,,1016.0,,8,5
2025-08-31 13:00:00,26.0,94,2.6,,160,6.0,,1016.0,,8,9
2025-08-31 14:00:00,27.0,94,1.1,,130,6.0,,1017.0,,8,9
2025-08-31 15:00:00,28.0,89,0.1,,110,7.0,,1017.0,,8,7
2025-08-31 16:00:00,30.0,84,0.0,,90,6.0,,1017.0,,4,3
2025-08-31 17:00:00,30.0,84,0.0,,360,6.0,29.0,1016.0,,6,5
2025-08-31 18:00:00,23.0,100,0.0,,20,17.0,17.0,1017.0,,2,5
2025-08-31 19:00:00,23.0,100,0.0,,10,11.0,,1017.0,,4,5
2025-08-31 20:00:00,23.0,100,0.0,,360,7.0,,1016.0,,6,5
2025-08-31 21:00:00,25.0,100,0.0,,80,6.0,,1015.0,,4,3
2025-08-31 22:00:00,26.0,94,0.5,,40,7.0,,1015.0,,6,8
2025-08-31 23:00:00,27.0,94,0.3,,80,9.0,,1015.0,,8,8
2025-09-01 00:00:00,26.0,94,0.0,,70,6.0,,1016.0,,8,3
2025-09-01 01:00:00,25.0,100,0.4,,40,15.0,,1016.0,,6,8
2025-09-01 02:00:00,24.0,100,0.3,,50,9.0,,1016.0,,6,8
2025-09-01 03:00:00,24.0,100,0.0,,70,7.0,,1016.0,,4,3
2025-09-01 04:00:00,24.0,100,0.0,,40,6.0,,1016.0,,2,5
2025-09-01 05:00:00,23.0,100,0.0,,0,0.0,,1017.0,,7,5
2025-09-01 06:00:00,23.0,100,0.0,,0,0.0,,1016.0,,8,5
2025-09-01 07:00:00,24.0,100,0.0,,0,0.0,,1015.6,,8,3
2025-09-01 08:00:00,23.0,100,0.0,,20,6.0,,1016.0,,7,5
2025-09-01 09:00:00,23.0,100,0.0,,0,0.0,,1016.0,,6,5
2025-09-01 10:00:00,24.0,100,0.0,,0,0.0,,1016.0,,2,5
2025-09-01 11:00:00,23.0,100,0.0,,0,0.0,,1016.0,,6,5
2025-09-01 12:00:00,23.0,100,0.0,,20,6.0,,1017.0,,2,5
2025-09-01 13:00:00,24.0,100,0.0,,20,9.0,,1017.0,,2,5
2025-09-01 14:00:00,27.0,89,0.0,,40,11.0,,1017.0,,2,2
2025-09-01 15:00:00,28.0,89,0.0,,50,9.0,,1017.0,,7,2
2025-09-01 16:00:00,30.0,75,0.0,,20,7.0,,1017.0,,8,3
2025-09-01 17:00:00,30.0,75,0.0,,9,12.6,,1017.0,,8,3
2025-09-01 18:00:00,32.0,67,0.2,,40,13.0,,1016.0,,6,7
2025-09-01 19:00:00,32.0,67,0.3,,360,9.0,,1015.0,,3,17
2025-09-01 20:00:00,33.0,63,0.0,,360,13.0,,1015.0,,2,3
2025-09-01 21:00:00,33.0,59,0.3,,61,7.0,,1014.0,,8,17
2025-09-01 22:00:00,32.0,67,0.2,,80,15.0,,1014.0,,8,7
2025-09-01 23:00:00,31.0,71,0.0,,60,7.0,,1014.0,,2,3
2025-09-02 00:00:00,27.0,89,0.0,,80,11.0,,1014.0,,1,2
2025-09-02 01:00:00,26.0,89,0.0,,100,13.0,,1015.0,,4,2
2025-09-02 02:00:00,25.0,100,0.0,,100,6.0,,1015.0,,6,3
2025-09-02 03:00:00,25.0,100,0.0,,70,7.0,,1016.0,,4,3
2025-09-02 04:00:00,24.0,100,0.0,,80,6.0,,1016.0,,0,3
2025-09-02 05:00:00,25.0,100,0.0,,94,7.6,,1016.0,,8,1
2025-09-02 06:00:00,24.0,100,0.0,,91,5.4,,1016.0,,8,5
2025-09-02 07:00:00,24.0,100,0.0,,78,2.9,,1016.0,,6,3
2025-09-02 08:00:00,23.0,100,0.0,,40,6.0,,1015.0,,6,5
2025-09-02 09:00:00,23.0,100,0.0,,32,3.2,,1015.0,,3,5
2025-09-02 10:00:00,23.0,100,0.0,,350,6.0,,1015.0,,0,5
2025-09-02 11:00:00,23.0,100,0.0,,30,6.0,,1016.0,,0,5
2025-09-02 12:00:00,23.0,100,0.0,,26,7.2,,1016.0,,3,5
2025-09-02 13:00:00,24.0,100,0.2,,20,9.0,,1016.0,,3,5
2025-09-02 14:00:00,27.0,89,0.0,,30,11.0,,1017.0,,1,3
2025-09-02 15:00:00,28.0,84,0.2,,40,9.0,,1017.0,,2,17
2025-09-02 16:00:00,30.0,75,0.0,,30,7.0,,1017.0,,1,2
2025-09-02 17:00:00,31.0,66,0.0,,50,9.0,,1017.0,,1,1
2025-09-02 18:00:00,32.0,63,0.0,,31,7.0,,1016.0,,1,2
2025-09-02 19:00:00,31.0,63,0.0,,36,9.4,,1015.0,,3,2
2025-09-02 20:00:00,32.0,59,0.0,,100,6.0,,1015.0,,3,2
2025-09-02 21:00:00,33.0,53,0.0,,24,10.4,,1014.0,,2,3
2025-09-02 22:00:00,33.0,53,0.8,,20,7.0,,1014.0,,3,17
2025-09-02 23:00:00,33.0,53,0.0,,30,7.0,,1013.0,,7,2
2025-09-03 00:00:00,31.0,66,0.0,,90,9.0,,1013.0,,2,3
2025-09-03 01:00:00,29.0,75,0.0,,101,8.6,,1014.0,,0,2
2025-09-03 02:00:00,28.0,84,0.0,,120,6.0,,1014.0,,1,1
2025-09-03 03:00:00,27.0,89,0.0,,190,11.0,,1015.0,,0,1
2025-09-03 04:00:00,27.0,89,0.0,,200,9.0,,1015.0,,0,1
2025-09-03 05:00:00,26.0,94,0.0,,210,9.0,,1015.0,,0,1
2025-09-03 06:00:00,26.0,94,0.0,,230,6.0,,1015.0,,0,1
2025-09-03 07:00:00,26.0,94,0.0,,210,7.9,,1015.0,,0,1
2025-09-03 08:00:00,25.0,100,0.0,,224,6.8,,1015.0,,0,1
2025-09-03 09:00:00,25.0,100,0.0,,280,7.0,,1015.0,,0,1
2025-09-03 10:00:00,24.0,100,0.0,,350,6.0,,1015.0,,0,5
2025-09-03 11:00:00,24.0,100,0.0,,276,6.5,,1015.0,,0,5
2025-09-03 12:00:00,24.0,100,0.0,,291,6.8,,1015.0,,1,5
2025-09-03 13:00:00,26.0,94,0.0,,300,6.0,,1015.0,,0,5
2025-09-03 14:00:00,28.0,89,0.0,,310,11.0,,1015.0,,0,1
2025-09-03 15:00:00,30.0,75,0.0,,290,13.0,,1015.0,,0,1
2025-09-03 16:00:00,33.0,63,0.0,,260,13.0,,1015.0,,1,1
2025-09-03 17:00:00,33.0,59,0.0,,314,7.0,,1015.0,,2,2
2025-09-03 18:00:00,35.0,53,0.0,,311,6.0,,1014.0,,1,2
2025-09-03 19:00:00,34.0,50,0.0,,300,11.0,,1013.0,,1,2
2025-09-03 20:00:00,35.0,47,0.0,,326,18.0,,1012.0,,2,2
2025-09-03 21:00:00,33.0,56,0.0,,270,15.0,,1012.0,,2,2
2025-09-03 22:00:00,35.0,47,0.0,,336,17.3,,1011.0,,1,2
2025-09-03 23:00:00,33.0,56,0.0,,350,11.0,,1011.0,,2,2
2025-09-04 00:00:00,31.0,59,0.0,,360,7.0,,1011.0,,0,2
2025-09-04 01:00:00,27.0,79,0.0,,20,7.0,,1011.0,,0,1
2025-09-04 02:00:00,27.0,74,0.0,,30,6.0,,1012.0,,0,1
2025-09-04 03:00:00,25.0,84,0.0,,20,9.0,,1013.0,,0,1
2025-09-04 04:00:00,25.0,79,0.0,,162,12.6,,1013.0,,6,1
2025-09-04 05:00:00,25.0,79,0.0,,330,6.0,,1013.0,,7,3
2025-09-04 06:00:00,24.0,83,0.0,,350,9.0,,1013.0,,6,3
2025-09-04 07:00:00,23.0,94,0.0,,201,9.7,,1013.0,,4,3
2025-09-04 08:00:00,23.0,89,0.0,,219,9.4,,1013.0,,8,3
2025-09-04 09:00:00,24.0,83,0.0,,261,5.8,,1013.0,,2,3
2025-09-04 10:00:00,24.0,83,0.0,,252,5.0,,1013.0,,5,2
2025-09-04 11:00:00,23.0,94,0.0,,236,5.0,,1013.0,,1,3
2025-09-04 12:00:00,24.0,89,0.0,,247,5.0,,1013.0,,1,1
2025-09-04 13:00:00,26.0,84,0.0,,242,7.2,,1013.0,,0,2
2025-09-04 14:00:00,29.0,79,0.0,,270,9.0,,1013.0,,0,1
2025-09-04 15:00:00,31.0,71,0.0,,280,13.0,,1014.0,,0,1
2025-09-04 16:00:00,32.0,63,0.0,,300,13.0,,1014.0,,0,1
2025-09-04 17:00:00,33.0,56,0.0,,260,9.0,,1013.0,,0,1
2025-09-04 18:00:00,35.0,44,0.0,,310,6.0,,1012.0,,0,1
2025-09-04 19:00:00,36.0,37,0.0,,260,11.0,,1011.0,,0,1
2025-09-04 20:00:00,36.0,33,0.0,,317,6.1,,1011.0,,0,1
2025-09-04 21:00:00,36.0,27,0.0,,351,6.0,,1010.0,,0,1
2025-09-04 22:00:00,36.0,25,0.0,,36,5.8,,1010.0,,0,1
2025-09-04 23:00:00,34.0,36,0.0,,60,10.4,,1009.0,,0,1
2025-09-05 00:00:00,31.0,63,0.0,,102,15.1,,1009.0,,0,1
2025-09-05 01:00:00,29.0,62,0.0,,137,6.0,,1010.0,,0,1
2025-09-05 02:00:00,27.0,74,0.0,,200,13.0,,1010.0,,0,1
2025-09-05 03:00:00,27.0,89,0.0,,200,11.0,,1011.0,,0,1
2025-09-05 04:00:00,27.0,89,0.0,,190,11.0,,1012.0,,1,1
2025-09-05 05:00:00,26.0,94,0.0,,190,7.0,,1012.0,,2,1
2025-09-05 06:00:00,26.0,100,0.0,,190,7.0,,1012.0,,7,2
2025-09-05 07:00:00,26.0,100,0.0,,200,11.0,,1012.0,,8,3
2025-09-05 08:00:00,26.0,100,0.0,,200,11.0,,1012.0,,7,3
2025-09-05 09:00:00,25.0,100,0.0,,190,6.0,,1012.0,,8,3
2025-09-05 10:00:00,25.0,100,0.0,,190,7.0,,1012.0,,7,3
2025-09-05 11:00:00,25.0,100,0.0,,190,7.0,,1012.0,,0,3
2025-09-05 12:00:00,25.0,100,0.0,,200,7.0,,1013.0,,8,5
2025-09-05 13:00:00,27.0,94,0.0,,220,11.0,,1013.0,,8,3
2025-09-05 14:00:00,29.0,84,0.0,,210,15.0,,1014.0,,8,3
2025-09-05 15:00:00,31.0,75,0.0,,210,15.0,,1014.0,,8,3
2025-09-05 16:00:00,32.0,67,0.0,,210,19.0,,1014.0,,8,3
2025-09-05 17:00:00,33.0,59,0.0,,240,13.0,,1014.0,,8,3
2025-09-05 18:00:00,34.0,50,0.0,,180,15.0,,1013.0,,6,3
2025-09-05 19:00:00,35.0,50,0.0,,230,19.0,,1013.0,,5,3
2025-09-05 20:00:00,35.0,53,0.0,,156,7.0,,1012.0,,1,3
2025-09-05 21:00:00,35.0,50,0.0,,141,11.0,,1011.0,,3,2
2025-09-05 22:00:00,35.0,47,0.0,,160,11.0,,1011.0,,3,2
2025-09-05 23:00:00,34.0,50,0.0,,150,11.0,,1011.0,,4,2
2025-09-06 00:00:00,32.0,56,0.0,,160,11.0,,1012.0,,7,3
2025-09-06 01:00:00,30.0,66,0.0,,190,15.0,,1012.0,,8,3
2025-09-06 02:00:00,29.0,75,0.0,,170,13.0,,1013.0,,8,3
2025-09-06 03:00:00,28.0,79,0.0,,160,13.0,,1014.0,,8,3
2025-09-06 04:00:00,26.0,94,0.0,,150,7.0,,1015.0,,8,3
2025-09-06 05:00:00,26.0,94,0.0,,170,9.0,,1015.0,,8,3
2025-09-06 06:00:00,26.0,94,0.0,,160,11.0,,1015.0,,8,3
2025-09-06 07:00:00,25.0,94,0.0,,152,12.6,,1015.0,,8,3
2025-09-06 08:00:00,25.0,94,0.0,,170,7.0,,1015.0,,8,3
2025-09-06 09:00:00,24.0,100,0.0,,151,10.1,,1015.0,,8,3
2025-09-06 10:00:00,24.0,100,0.0,,40,6.0,,1015.0,,6,3
2025-09-06 11:00:00,24.0,100,0.0,,20,6.0,,1015.0,,8,3
2025-09-06 12:00:00,24.0,100,0.0,,116,3.6,,1016.0,,8,3
2025-09-06 13:00:00,25.0,100,0.0,,40,7.0,,1016.0,,8,3
2025-09-06 14:00:00,27.0,94,0.0,,40,11.0,,1017.0,,7,3
2025-09-06 15:00:00,28.0,89,0.0,,60,13.0,,1017.0,,8,3
2025-09-06 16:00:00,30.0,79,0.2,,70,11.0,,1018.0,,5,7
2025-09-06 17:00:00,31.0,75,0.1,,90,6.0,,1017.0,,4,17
2025-09-06 18:00:00,32.0,67,0.0,,60,15.0,,1017.0,,7,3
2025-09-06 19:00:00,32.0,63,0.0,,30,7.0,,1016.0,,6,3
2025-09-06 20:00:00,33.0,56,0.0,,30,9.0,,1016.0,,8,3
2025-09-06 21:00:00,32.0,63,1.7,,10,17.0,,1015.0,,2,9
2025-09-06 22:00:00,30.0,70,0.0,,10,24.0,,1016.0,,0,2
2025-09-06 23:00:00,29.0,75,0.0,,30,24.0,,1015.0,,2,1
2025-09-07 00:00:00,28.0,74,0.0,,30,11.0,,1016.0,,2,2
2025-09-07 01:00:00,27.0,84,0.0,,111,9.0,,1016.0,,2,2
2025-09-07 02:00:00,26.0,89,0.0,,94,8.3,,1017.0,,1,2
2025-09-07 03:00:00,25.0,94,0.0,,340,6.0,,1018.0,,2,2
2025-09-07 04:00:00,25.0,94,0.0,,60,10.1,,1018.0,,7,2
2025-09-07 05:00:00,24.0,100,0.0,,48,13.0,,1018.0,,3,3
2025-09-07 06:00:00,23.0,100,0.0,,58,13.3,,1018.0,,7,3
2025-09-07 07:00:00,23.0,100,0.0,,20,6.0,,1018.0,,6,3
2025-09-07 08:00:00,23.0,100,0.0,,10,9.0,,1017.0,,5,3
2025-09-07 09:00:00,23.0,100,0.0,,30,7.0,,1017.0,,8,5
2025-09-07 10:00:00,24.0,100,0.0,,70,13.0,,1018.0,,8,3
2025-09-07 11:00:00,24.0,100,0.0,,80,15.0,,1018.0,,8,3
2025-09-07 12:00:00,24.0,94,0.0,,70,11.0,,1018.0,,8,3
2025-09-07 13:00:00,24.0,94,0.0,,70,17.0,,1019.0,,8,3
2025-09-07 14:00:00,24.0,89,0.0,,70,15.0,,1019.0,,8,3
2025-09-07 15:00:00,25.0,84,0.0,,50,17.0,,1020.0,,7,3
2025-09-07 16:00:00,24.0,89,0.0,,50,22.0,,1020.0,,8,3
2025-09-07 17:00:00,22.0,100,0.0,,70,24.0,,1020.0,,7,5
2025-09-07 18:00:00,23.0,100,0.0,,80,17.0,,1020.0,,7,5
2025-09-07 19:00:00,24.0,100,0.0,,70,15.0,,1019.0,,4,3
2025-09-07 20:00:00,25.0,94,0.0,,50,17.0,,1019.0,,8,3
2025-09-07 21:00:00,26.0,89,0.0,,50,11.0,,1018.0,,8,3
2025-09-07 22:00:00,26.0,89,0.3,,30,13.0,,1018.0,,8,8
2025-09-07 23:00:00,26.0,84,0.2,,40,9.0,,1018.0,,8,17
2025-09-08 00:00:00,25.0,94,0.1,,82,10.8,,1018.0,,8,17
2025-09-08 01:00:00,25.0,94,0.0,,104,6.5,,1019.0,,8,3
2025-09-08 02:00:00,25.0,94,0.0,,118,6.1,,1019.0,,4,3
2025-09-08 03:00:00,24.6,90,0.0,,30,7.0,,1019.0,,8,3
2025-09-08 04:00:00,24.0,100,0.0,,49,6.5,,1018.6,,8,3
2025-09-08 05:00:00,24.3,89,0.0,,60,11.0,,1019.0,,1,3
2025-09-08 06:00:00,23.0,100,0.0,,40,7.0,,1019.0,,1,1
2025-09-08 07:00:00,24.0,83,0.0,,70,13.0,,1019.0,,0,1
2025-09-08 08:00:00,23.0,83,0.0,,70,15.0,,1019.0,,0,1
2025-09-08 09:00:00,23.0,78,0.0,,70,15.0,,1019.0,,1,1
2025-09-08 10:00:00,23.0,74,0.0,,60,15.0,,1019.0,,0,1
2025-09-08 11:00:00,22.0,71,0.0,,50,15.5,,1018.4,,0,1
2025-09-08 12:00:00,22.0,73,0.0,,60,11.0,,1020.0,,0,1
2025-09-08 13:00:00,23.0,65,0.0,,80,11.0,,1020.0,,0,1
2025-09-08 14:00:00,24.0,61,0.0,,90,19.0,,1020.0,,0,1
2025-09-08 15:00:00,26.0,51,0.0,,70,20.0,,1020.0,,0,1
2025-09-08 16:00:00,27.0,48,0.0,,70,19.0,,1020.0,,0,1
2025-09-08 17:00:00,28.0,45,0.0,,60,15.0,,1020.0,,0,1
2025-09-08 18:00:00,29.0,45,0.0,,90,15.0,,1019.0,,0,1
2025-09-08 19:00:00,29.0,43,0.0,,70,13.0,,1018.0,,0,1
2025-09-08 20:00:00,30.0,40,0.0,,50,11.0,,1017.0,,0,1
2025-09-08 21:00:00,30.0,40,0.0,,20,17.0,,1017.0,,0,1
2025-09-08 22:00:00,30.0,40,0.0,,40,15.0,,1016.0,,0,1
2025-09-08 23:00:00,29.0,45,0.0,,40,13.0,,1016.0,,0,1
2025-09-09 00:00:00,26.0,61,0.0,,20,11.0,,1016.0,,0,1
2025-09-09 01:00:00,22.0,83,0.0,,20,9.0,,1017.0,,0,1
2025-09-09 02:00:00,22.0,83,0.0,,50,7.0,,1017.0,,0,1
2025-09-09 03:00:00,22.0,78,0.0,,100,6.0,,1017.0,,0,1
2025-09-09 04:00:00,20.0,94,0.0,,50,7.0,,1018.0,,0,1
2025-09-09 05:00:00,21.0,83,0.0,,70,7.0,,1018.0,,0,1
2025-09-09 06:00:00,20.0,88,0.0,,74,9.0,,1018.0,,0,1
2025-09-09 07:00:00,18.0,100,0.0,,40,7.0,,1017.0,,0,1
2025-09-09 08:00:00,18.0,100,0.0,,40,7.0,,1017.0,,0,1
2025-09-09 09:00:00,17.0,100,0.0,,40,7.0,,1016.0,,0,1
2025-09-09 10:00:00,17.0,100,0.0,,30,7.0,,1016.0,,0,1
2025-09-09 11:00:00,17.0,100,0.0,,30,9.0,,1017.0,,0,1
2025-09-09 12:00:00,17.0,100,0.0,,50,7.0,,1017.0,,0,1
2025-09-09 13:00:00,20.0,88,0.0,,70,9.0,,1017.0,,0,1
2025-09-09 14:00:00,23.0,74,0.0,,90,11.0,,1018.0,,0,1
2025-09-09 15:00:00,27.0,51,0.0,,80,9.0,,1018.0,,0,1
2025-09-09 16:00:00,28.0,48,0.0,,60,11.0,,1018.0,,0,1
2025-09-09 17:00:00,29.0,45,0.0,,40,7.0,,1018.0,,0,1
2025-09-09 18:00:00,29.0,45,0.0,,50,13.0,,1017.0,,0,1
2025-09-09 19:00:00,30.0,40,0.0,,50,11.0,,1017.0,,0,1
2025-09-09 20:00:00,31.0,38,0.0,,58,11.0,,1016.0,,0,1
2025-09-09 21:00:00,31.0,36,0.0,,74,9.0,,1015.0,,0,1
2025-09-09 22:00:00,31.0,38,0.0,,89,9.4,,1015.0,,0,1
2025-09-09 23:00:00,30.0,40,0.0,,50,7.0,,1015.0,,0,1
2025-09-10 00:00:00,26.0,65,0.0,,115,9.7,,1015.0,,0,1
2025-09-10 01:00:00,24.0,69,0.0,,127,10.8,,1016.0,,0,1
2025-09-10 02:00:00,23.0,74,0.0,,138,8.6,,1016.0,,0,1
2025-09-10 03:00:00,22.0,83,0.0,,142,7.9,,1017.0,,0,1
2025-09-10 04:00:00,20.0,94,0.0,,137,9.0,,1017.0,,0,1
2025-09-10 05:00:00,20.0,88,0.0,,146,6.5,,1017.0,,0,1
2025-09-10 06:00:00,19.0,94,0.0,,120,6.0,,1017.0,,0,1
2025-09-10 07:00:00,20.0,83,0.0,,148,5.4,,1017.0,,0,1
2025-09-10 08:00:00,19.0,94,0.0,,153,3.6,,1017.0,,0,1
2025-09-10 09:00:00,21.0,74,0.0,,100,5.0,,1017.0,,0,1
2025-09-10 10:00:00,17.0,100,0.0,,64,5.8,,1017.0,,0,1
2025-09-10 11:00:00,17.0,100,0.0,,70,6.1,,1017.0,,0,5
2025-09-10 12:00:00,19.6,76,0.0,,65,5.8,,1017.0,,0,1
2025-09-10 13:00:00,22.0,88,0.0,,48,8.6,,1019.0,,0,1
2025-09-10 14:00:00,23.0,89,0.0,,100,7.0,,1019.0,,0,1
2025-09-10 15:00:00,27.0,66,0.0,,110,7.0,,1020.0,,0,1
2025-09-10 16:00:00,29.0,55,0.0,,110,9.0,10.0,1020.0,,0,1
2025-09-10 17:00:00,30.0,52,0.0,,130,6.0,,1020.0,,0,1
2025-09-10 18:00:00,31.0,46,0.0,,150,7.0,,1019.0,,0,1
2025-09-10 19:00:00,32.0,41,0.0,,0,7.0,,1019.0,,0,1
2025-09-10 20:00:00,32.0,41,0.0,,110,6.0,,1018.0,,0,1
2025-09-10 21:00:00,33.0,34,0.0,,0,0.0,,1017.0,,0,1
