Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-14 19:27:37.367,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 19:27:36.451,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 18:57:36.170,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 18:57:35.355,-.03 In.,Low Low,Good,Value Change,,
2025-12-14 18:27:34.920,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 17:57:34.036,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 17:27:32.889,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 17:27:32.174,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 16:57:31.938,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 16:27:30.791,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 16:27:29.975,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 15:57:29.828,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 15:57:28.913,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 15:27:28.788,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 14:57:28.790,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 14:27:26.544,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 13:57:26.095,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 13:57:24.577,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 13:27:25.255,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 13:27:23.534,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 12:57:23.235,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 12:27:22.134,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 11:57:21.088,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 11:27:20.511,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 10:57:19.428,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 10:57:18.111,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 10:27:17.727,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 10:27:17.012,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 09:57:16.813,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 09:57:15.997,-.02 In.,Low Low,Good,Value Change,,
2025-12-14 09:27:16.507,.00 In.,Low Low,Good,Value Change,,
2025-12-14 09:27:14.889,.00 In.,Low Low,Good,Value Change,,
2025-12-14 08:57:14.562,-.01 In.,Low Low,Good,Value Change,,
2025-12-14 08:57:13.848,-.01 In.,Low Low,Good,Value Change,,
2025-12-14 08:27:13.535,-.02 In.,Low Low,Good,Value Change,,
