Time,Value,State,Quality,Reason,Status,Suppression Type
2025-10-12 22:15:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-12 21:45:00,200.30 Ft.,High,Good,Timed Report,,
2025-10-12 21:15:00,200.33 Ft.,High,Good,Timed Report,,
2025-10-12 20:45:00,200.36 Ft.,High,Good,Timed Report,,
2025-10-12 20:15:00,200.38 Ft.,High,Good,Timed Report,,
2025-10-12 19:45:00,200.40 Ft.,High,Good,Timed Report,,
2025-10-12 19:15:00,200.42 Ft.,High,Good,Timed Report,,
2025-10-12 18:45:00,200.44 Ft.,High,Good,Timed Report,,
2025-10-12 18:15:00,200.46 Ft.,High,Good,Timed Report,,
2025-10-12 17:45:00,200.48 Ft.,High,Good,Timed Report,,
2025-10-12 17:15:00,200.49 Ft.,High,Good,Timed Report,,
2025-10-12 16:45:00,200.51 Ft.,High,Good,Timed Report,,
2025-10-12 16:15:00,200.53 Ft.,High,Good,Timed Report,,
2025-10-12 15:45:00,200.55 Ft.,High,Good,Timed Report,,
2025-10-12 15:15:00,200.57 Ft.,High,Good,Timed Report,,
2025-10-12 14:15:00,200.60 Ft.,High,Good,Timed Report,,
2025-10-12 13:45:00,200.61 Ft.,High,Good,Timed Report,,
2025-10-12 13:15:00,200.63 Ft.,High,Good,Timed Report,,
2025-10-12 12:45:00,200.65 Ft.,High,Good,Timed Report,,
2025-10-12 12:15:00,200.67 Ft.,High,Good,Timed Report,,
2025-10-12 11:45:00,200.68 Ft.,High,Good,Timed Report,,
2025-10-12 11:15:00,200.70 Ft.,High,Good,Timed Report,,
2025-10-12 10:45:00,200.72 Ft.,High,Good,Timed Report,,
2025-10-12 10:15:00,200.74 Ft.,High,Good,Timed Report,,
2025-10-12 09:45:00,200.76 Ft.,High,Good,Timed Report,,
2025-10-12 09:15:00,200.78 Ft.,High,Good,Timed Report,,
2025-10-12 08:45:00,200.80 Ft.,High,Good,Timed Report,,
2025-10-12 08:15:00,200.82 Ft.,High,Good,Timed Report,,
2025-10-12 07:45:00,200.84 Ft.,High,Good,Timed Report,,
2025-10-12 07:15:00,200.86 Ft.,High,Good,Timed Report,,
2025-10-12 06:45:00,200.88 Ft.,High,Good,Timed Report,,
2025-10-12 06:15:00,200.89 Ft.,High,Good,Timed Report,,
2025-10-12 04:45:00,200.90 Ft.,High,Good,Timed Report,,
2025-10-11 23:15:00,200.91 Ft.,High,Good,Timed Report,,
2025-10-11 21:15:00,200.92 Ft.,High,Good,Timed Report,,
2025-10-11 18:15:00,200.93 Ft.,High,Good,Timed Report,,
2025-10-11 16:15:00,200.95 Ft.,High,Good,Timed Report,,
2025-10-11 14:45:00,200.96 Ft.,High,Good,Timed Report,,
2025-10-11 10:15:00,200.97 Ft.,High,Good,Timed Report,,
2025-10-10 16:45:00,200.95 Ft.,High,Good,Timed Report,,
2025-10-10 14:15:00,200.97 Ft.,High,Good,Timed Report,,
2025-10-10 09:15:00,200.95 Ft.,High,Good,Timed Report,,
2025-10-10 03:45:00,200.94 Ft.,High,Good,Timed Report,,
2025-10-10 00:45:00,200.93 Ft.,High,Good,Timed Report,,
2025-10-09 22:15:00,200.92 Ft.,High,Good,Timed Report,,
2025-10-09 19:45:00,200.91 Ft.,High,Good,Timed Report,,
2025-10-09 17:45:00,200.89 Ft.,High,Good,Timed Report,,
2025-10-09 16:45:00,200.88 Ft.,High,Good,Timed Report,,
2025-10-09 15:45:00,200.86 Ft.,High,Good,Timed Report,,
2025-10-09 09:15:00,200.85 Ft.,High,Good,Timed Report,,
2025-10-09 07:45:00,200.84 Ft.,High,Good,Timed Report,,
2025-10-09 05:45:00,200.83 Ft.,High,Good,Timed Report,,
2025-10-09 04:15:00,200.82 Ft.,High,Good,Timed Report,,
2025-10-09 03:30:00,200.81 Ft.,High,Good,Timed Report,,
2025-10-09 01:45:00,200.79 Ft.,High,Good,Timed Report,,
2025-10-09 01:00:00,200.77 Ft.,High,Good,Timed Report,,
2025-10-09 00:30:00,200.76 Ft.,High,Good,Timed Report,,
2025-10-09 00:00:00,200.75 Ft.,High,Good,Timed Report,,
2025-10-08 23:15:00,200.72 Ft.,High,Good,Timed Report,,
2025-10-08 22:45:00,200.54 Ft.,High,Good,Timed Report,,
2025-10-08 15:15:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-08 09:45:00,200.29 Ft.,High,Good,Timed Report,,
2025-10-07 16:45:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-07 14:15:00,200.29 Ft.,High,Good,Timed Report,,
2025-10-07 13:15:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-07 09:45:00,200.30 Ft.,High,Good,Timed Report,,
2025-10-06 15:15:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-06 10:45:00,200.29 Ft.,High,Good,Timed Report,,
2025-10-06 10:15:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-06 09:45:00,200.30 Ft.,High,Good,Timed Report,,
2025-10-05 09:45:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-04 18:45:00,200.27 Ft.,High,Good,Timed Report,,
2025-10-03 14:15:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-03 13:45:00,200.30 Ft.,High,Good,Timed Report,,
2025-10-03 11:15:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-03 10:45:00,200.29 Ft.,High,Good,Timed Report,,
2025-10-02 18:15:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-02 09:45:00,200.29 Ft.,High,Good,Timed Report,,
2025-10-01 17:15:00,200.28 Ft.,High,Good,Timed Report,,
2025-10-01 13:15:00,200.29 Ft.,High,Good,Timed Report,,
2025-10-01 12:45:00,200.27 Ft.,High,Good,Timed Report,,
2025-10-01 10:45:00,200.29 Ft.,High,Good,Timed Report,,
