Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-02 09:15:00,202.07 Ft.,High,Good,Timed Report,,
2025-12-02 06:15:00,202.11 Ft.,High,Good,Timed Report,,
2025-12-02 05:15:00,202.13 Ft.,High,Good,Timed Report,,
2025-12-02 00:15:00,202.14 Ft.,High,Good,Timed Report,,
2025-12-01 23:15:00,202.15 Ft.,High,Good,Timed Report,,
2025-12-01 22:15:00,202.18 Ft.,High,Good,Timed Report,,
2025-12-01 21:15:00,202.15 Ft.,High,Good,Timed Report,,
2025-12-01 20:30:00,202.19 Ft.,High,Good,Timed Report,,
2025-12-01 19:15:00,202.20 Ft.,High,Good,Timed Report,,
2025-12-01 18:45:00,202.19 Ft.,High,Good,Timed Report,,
2025-12-01 17:15:00,202.21 Ft.,High,Good,Timed Report,,
2025-12-01 16:15:00,202.19 Ft.,High,Good,Timed Report,,
2025-12-01 15:15:00,202.20 Ft.,High,Good,Timed Report,,
2025-12-01 14:15:00,202.21 Ft.,High,Good,Timed Report,,
2025-12-01 13:30:00,202.23 Ft.,High,Good,Timed Report,,
2025-11-26 18:15:00,202.09 Ft.,High,Good,Timed Report,,
2025-11-26 16:15:00,202.10 Ft.,High,Good,Timed Report,,
2025-11-26 15:15:00,202.06 Ft.,High,Good,Timed Report,,
2025-11-26 14:15:00,202.11 Ft.,High,Good,Timed Report,,
2025-11-26 13:15:00,202.13 Ft.,High,Good,Timed Report,,
2025-11-26 12:15:00,202.11 Ft.,High,Good,Timed Report,,
2025-11-26 11:15:00,202.14 Ft.,High,Good,Timed Report,,
2025-11-26 09:15:00,202.12 Ft.,High,Good,Timed Report,,
2025-11-26 08:15:00,202.15 Ft.,High,Good,Timed Report,,
2025-11-26 07:15:00,202.14 Ft.,High,Good,Timed Report,,
2025-11-26 06:15:00,202.16 Ft.,High,Good,Timed Report,,
2025-11-26 04:15:00,202.18 Ft.,High,Good,Timed Report,,
2025-11-26 03:15:00,202.16 Ft.,High,Good,Timed Report,,
2025-11-26 02:15:00,202.18 Ft.,High,Good,Timed Report,,
2025-11-26 01:15:00,202.21 Ft.,High,Good,Timed Report,,
2025-11-26 00:15:00,202.19 Ft.,High,Good,Timed Report,,
2025-11-25 20:15:00,202.21 Ft.,High,Good,Timed Report,,
2025-11-25 19:15:00,202.24 Ft.,High,Good,Timed Report,,
2025-11-25 17:15:00,202.25 Ft.,High,Good,Timed Report,,
2025-11-25 15:15:00,202.27 Ft.,High,Good,Timed Report,,
2025-11-25 14:15:00,202.28 Ft.,High,Good,Timed Report,,
2025-11-25 12:15:00,202.31 Ft.,High,Good,Timed Report,,
2025-11-25 10:15:00,202.32 Ft.,High,Good,Timed Report,,
2025-11-25 09:15:00,202.33 Ft.,High,Good,Timed Report,,
2025-11-25 07:15:00,202.35 Ft.,High,Good,Timed Report,,
2025-11-25 06:15:00,202.36 Ft.,High,Good,Timed Report,,
2025-11-25 00:45:00,202.41 Ft.,High,Good,Timed Report,,
2025-11-24 03:15:00,202.25 Ft.,High,Good,Timed Report,,
2025-11-24 02:15:00,202.26 Ft.,High,Good,Timed Report,,
2025-11-24 00:15:00,202.27 Ft.,High,Good,Timed Report,,
2025-11-23 22:15:00,202.30 Ft.,High,Good,Timed Report,,
2025-11-23 21:15:00,202.31 Ft.,High,Good,Timed Report,,
2025-11-23 20:15:00,202.33 Ft.,High,Good,Timed Report,,
