Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-02 12:30:00,203.72 Ft.,High,Good,Timed Report,,
2025-12-02 11:30:00,203.74 Ft.,High,Good,Timed Report,,
2025-12-02 10:30:00,203.76 Ft.,High,Good,Timed Report,,
2025-12-02 09:30:00,203.78 Ft.,High,Good,Timed Report,,
2025-12-02 08:30:00,203.79 Ft.,High,Good,Timed Report,,
2025-12-02 07:30:00,203.81 Ft.,High,Good,Timed Report,,
2025-12-02 06:30:00,203.84 Ft.,High,Good,Timed Report,,
2025-12-02 05:30:00,203.86 Ft.,High,Good,Timed Report,,
2025-12-02 04:30:00,203.89 Ft.,High,Good,Timed Report,,
2025-12-02 03:30:00,203.90 Ft.,High,Good,Timed Report,,
2025-12-02 01:30:00,203.94 Ft.,High,Good,Timed Report,,
2025-12-02 00:30:00,203.98 Ft.,High,Good,Timed Report,,
2025-12-01 23:30:00,204.00 Ft.,High,Good,Timed Report,,
2025-12-01 22:30:00,204.03 Ft.,High,Good,Timed Report,,
2025-12-01 21:30:00,204.07 Ft.,High,Good,Timed Report,,
2025-12-01 20:30:00,204.11 Ft.,High,Good,Timed Report,,
2025-12-01 19:30:00,204.16 Ft.,High,Good,Timed Report,,
2025-12-01 18:30:00,204.19 Ft.,High,Good,Timed Report,,
2025-12-01 17:30:00,204.23 Ft.,High,Good,Timed Report,,
2025-12-01 16:30:00,204.27 Ft.,High,Good,Timed Report,,
2025-12-01 15:30:00,204.31 Ft.,High,Good,Timed Report,,
2025-12-01 14:30:00,204.36 Ft.,High,Good,Timed Report,,
2025-12-01 13:30:00,204.43 Ft.,High,Good,Timed Report,,
2025-11-26 17:15:00,203.76 Ft.,High,Good,Timed Report,,
2025-11-26 16:15:00,203.78 Ft.,High,Good,Timed Report,,
2025-11-26 15:15:00,203.79 Ft.,High,Good,Timed Report,,
2025-11-26 14:15:00,203.81 Ft.,High,Good,Timed Report,,
2025-11-26 13:15:00,203.84 Ft.,High,Good,Timed Report,,
2025-11-26 12:15:00,203.86 Ft.,High,Good,Timed Report,,
2025-11-26 11:15:00,203.91 Ft.,High,Good,Timed Report,,
2025-11-26 10:15:00,203.90 Ft.,High,Good,Timed Report,,
2025-11-26 09:15:00,203.94 Ft.,High,Good,Timed Report,,
2025-11-26 08:15:00,203.98 Ft.,High,Good,Timed Report,,
2025-11-26 07:15:00,204.01 Ft.,High,Good,Timed Report,,
2025-11-26 06:15:00,204.03 Ft.,High,Good,Timed Report,,
2025-11-26 05:15:00,204.04 Ft.,High,Good,Timed Report,,
2025-11-26 04:15:00,204.08 Ft.,High,Good,Timed Report,,
2025-11-26 03:15:00,204.11 Ft.,High,Good,Timed Report,,
2025-11-26 02:15:00,204.16 Ft.,High,Good,Timed Report,,
2025-11-26 01:15:00,204.18 Ft.,High,Good,Timed Report,,
2025-11-26 00:15:00,204.23 Ft.,High,Good,Timed Report,,
2025-11-25 23:15:00,204.27 Ft.,High,Good,Timed Report,,
2025-11-25 22:15:00,204.29 Ft.,High,Good,Timed Report,,
2025-11-25 21:15:00,204.34 Ft.,High,Good,Timed Report,,
2025-11-25 20:15:00,204.37 Ft.,High,Good,Timed Report,,
2025-11-25 19:15:00,204.41 Ft.,High,Good,Timed Report,,
2025-11-25 18:15:00,204.43 Ft.,High,Good,Timed Report,,
2025-11-25 17:15:00,204.48 Ft.,High,Good,Timed Report,,
