Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-13 02:31:12.029,.10 In.,Normal,Good,Value Change,,
2025-12-13 01:31:09.804,.10 In.,Normal,Good,Value Change,,
2025-12-13 00:01:06.607,.10 In.,Normal,Good,Value Change,,
2025-12-12 23:01:04.470,.10 In.,Normal,Good,Value Change,,
2025-12-12 20:30:59.013,.10 In.,Normal,Good,Value Change,,
2025-12-12 20:00:57.999,.11 In.,Normal,Good,Value Change,,
2025-12-12 18:00:53.704,.10 In.,Normal,Good,Value Change,,
2025-12-12 16:00:49.353,.10 In.,Normal,Good,Value Change,,
2025-12-12 15:30:48.283,.10 In.,Normal,Good,Value Change,,
2025-12-12 14:30:46.101,.10 In.,Normal,Good,Value Change,,
2025-12-12 13:00:42.859,.10 In.,Normal,Good,Value Change,,
2025-12-12 12:30:41.794,.11 In.,Normal,Good,Value Change,,
2025-12-12 12:00:40.776,.10 In.,Normal,Good,Value Change,,
2025-12-12 11:30:39.661,.10 In.,Normal,Good,Value Change,,
2025-12-12 11:00:38.558,.11 In.,Normal,Good,Value Change,,
2025-12-12 10:00:36.427,.10 In.,Normal,Good,Value Change,,
2025-12-12 09:00:34.245,.11 In.,Normal,Good,Value Change,,
2025-12-12 07:30:31.011,.10 In.,Normal,Good,Value Change,,
2025-12-12 07:00:29.945,.11 In.,Normal,Good,Value Change,,
2025-12-12 06:30:28.834,.10 In.,Normal,Good,Value Change,,
2025-12-12 03:00:24.352,.11 In.,Normal,Good,Value Change,,
2025-12-12 02:30:23.338,.10 In.,Normal,Good,Value Change,,
2025-12-12 02:00:22.223,.10 In.,Normal,Good,Value Change,,
2025-12-11 22:00:13.578,.10 In.,Normal,Good,Value Change,,
2025-12-11 20:30:10.326,.10 In.,Normal,Good,Value Change,,
2025-12-11 20:00:09.306,.09 In.,Normal,Good,Value Change,,
2025-12-11 19:00:07.172,.10 In.,Normal,Good,Value Change,,
2025-12-11 18:30:06.063,.10 In.,Normal,Good,Value Change,,
2025-12-11 16:30:01.747,.10 In.,Normal,Good,Value Change,,
2025-12-11 14:29:57.422,.10 In.,Normal,Good,Value Change,,
2025-12-11 13:29:55.301,.11 In.,Normal,Good,Value Change,,
2025-12-11 12:59:54.186,.10 In.,Normal,Good,Value Change,,
2025-12-11 12:29:53.160,.11 In.,Normal,Good,Value Change,,
2025-12-11 10:29:48.794,.10 In.,Normal,Good,Value Change,,
2025-12-11 07:59:43.421,.11 In.,Normal,Good,Value Change,,
